lk,ukf_a0v,uks_a0v , fh,fl, fc
23910,0.008353,0.000021,0,0.00837,0.008336
23915,0.008354,0.00003,0,0.008378,0.008329
23920,0.008354,0.000038,0,0.008385,0.008323
23925,0.008353,0.000045,0,0.00839,0.008316
23930,0.008351,0.00005,0,0.008392,0.00831
23935,0.008346,0.000053,0,0.008389,0.008304
23940,0.00834,0.000053,0,0.008383,0.008297
23945,0.008332,0.000051,0,0.008374,0.008291
23950,0.008322,0.000046,0,0.00836,0.008284
23955,0.00831,0.000039,0,0.008342,0.008278
23960,0.008296,0.00003,0,0.00832,0.008272
23965,0.00828,0.000019,0,0.008296,0.008265
23970,0.008264,0.000007,0,0.00827,0.008259
23975,0.008247,0.000005,0,0.008242,0.008252
23980,0.00823,0.000019,0,0.008214,0.008246
23985,0.008213,0.000033,0,0.008186,0.00824
23990,0.008196,0.000046,0,0.008159,0.008233
23995,0.00818,0.000058,0,0.008133,0.008227
24000,0.008164,0.000069,0,0.008108,0.00822
24005,0.00815,0.000079,0,0.008085,0.008214
24010,0.008136,0.000088,0,0.008064,0.008207
24015,0.008123,0.000095,0,0.008045,0.008201
24020,0.008111,0.000102,0,0.008028,0.008194
24025,0.0081,0.000107,0,0.008013,0.008188
24030,0.00809,0.000112,0,0.007999,0.008182
24035,0.008082,0.000114,0,0.007988,0.008175
24040,0.008074,0.000116,0,0.007979,0.008169
24045,0.008068,0.000116,0,0.007973,0.008162
24050,0.008062,0.000114,0,0.007969,0.008156
24055,0.008059,0.000111,0,0.007968,0.008149
24060,0.008056,0.000106,0,0.00797,0.008143
24065,0.008055,0.0001,0,0.007974,0.008137
24070,0.008056,0.000091,0,0.007981,0.00813
24075,0.008058,0.000081,0,0.007991,0.008124
24080,0.00806,0.00007,0,0.008003,0.008118
24085,0.008064,0.000058,0,0.008016,0.008112
24090,0.008068,0.000046,0,0.008031,0.008105
24095,0.008072,0.000033,0,0.008045,0.008099
24100,0.008076,0.000021,0,0.008058,0.008093
24105,0.008078,0.00001,0,0.00807,0.008087
24110,0.00808,0.000003,0,0.008079,0.008081
24115,0.00808,0.000007,0,0.008085,0.008075
24120,0.008078,0.000011,0,0.008087,0.008069
24125,0.008074,0.000013,0,0.008085,0.008063
24130,0.008068,0.000013,0,0.008078,0.008057
24135,0.008059,0.00001,0,0.008068,0.008051
24140,0.008049,0.000005,0,0.008053,0.008045
24145,0.008037,0,0,0.008036,0.008039
24150,0.008024,0.000011,0,0.008016,0.008033
24155,0.00801,0.00002,0,0.007994,0.008026
24160,0.007996,0.000029,0,0.007972,0.00802
24165,0.007983,0.000038,0,0.007952,0.008014
24170,0.00797,0.000045,0,0.007934,0.008007
24175,0.00796,0.00005,0,0.007919,0.008001
24180,0.007952,0.000051,0,0.00791,0.007994
24185,0.007947,0.000049,0,0.007907,0.007987
24190,0.007946,0.000043,0,0.007911,0.007981
24195,0.007947,0.000032,0,0.007921,0.007973
24200,0.007951,0.000018,0,0.007936,0.007966
24205,0.007957,0.000003,0,0.007956,0.007959
24210,0.007965,0.000017,0,0.007978,0.007951
24215,0.007972,0.000034,0,0.008,0.007944
24220,0.007978,0.000051,0,0.00802,0.007936
24225,0.007983,0.000066,0,0.008037,0.007928
24230,0.007985,0.000079,0,0.00805,0.007921
24235,0.007984,0.000087,0,0.008056,0.007913
24240,0.007978,0.000089,0,0.008051,0.007905
24245,0.007967,0.000085,0,0.008036,0.007898
24250,0.007952,0.000076,0,0.008014,0.00789
24255,0.007935,0.000064,0,0.007987,0.007882
24260,0.007914,0.000048,0,0.007954,0.007875
24265,0.007891,0.000029,0,0.007914,0.007868
24270,0.007866,0.000007,0,0.007871,0.007861
24275,0.007839,0.000018,0,0.007824,0.007854
24280,0.007812,0.000044,0,0.007776,0.007848
24285,0.007785,0.000069,0,0.007728,0.007842
24290,0.007759,0.000094,0,0.007683,0.007836
24295,0.007736,0.000116,0,0.007641,0.00783
24300,0.007715,0.000135,0,0.007605,0.007825
24305,0.007699,0.000148,0,0.007578,0.00782
24310,0.007688,0.000157,0,0.00756,0.007816
24315,0.007683,0.000157,0,0.007554,0.007812
24320,0.007685,0.000151,0,0.007562,0.007808
24325,0.007693,0.000135,0,0.007583,0.007804
24330,0.007709,0.000112,0,0.007617,0.0078
24335,0.00773,0.000081,0,0.007664,0.007797
24340,0.007756,0.000045,0,0.007719,0.007793
24345,0.007784,0.000006,0,0.007779,0.007789
24350,0.007813,0.000033,0,0.00784,0.007786
24355,0.007839,0.00007,0,0.007897,0.007782
24360,0.007861,0.000102,0,0.007944,0.007778
24365,0.007876,0.000126,0,0.00798,0.007773
24370,0.007884,0.000142,0,0.008,0.007769
24375,0.007884,0.000148,0,0.008005,0.007764
24380,0.007876,0.000144,0,0.007993,0.007758
24385,0.00786,0.000132,0,0.007968,0.007752
24390,0.007838,0.000113,0,0.007929,0.007746
24395,0.00781,0.000087,0,0.007881,0.007739
24400,0.007778,0.000057,0,0.007824,0.007731
24405,0.007742,0.000024,0,0.007762,0.007722
24410,0.007705,0.00001,0,0.007697,0.007713
24415,0.007667,0.000044,0,0.007631,0.007704
24420,0.00763,0.000078,0,0.007566,0.007694
24425,0.007594,0.00011,0,0.007504,0.007683
24430,0.00756,0.000138,0,0.007447,0.007673
24435,0.007529,0.000162,0,0.007397,0.007662
24440,0.007502,0.000182,0,0.007354,0.007651
24445,0.00748,0.000195,0,0.007321,0.00764
24450,0.007464,0.000202,0,0.007299,0.007629
24455,0.007453,0.000202,0,0.007288,0.007618
24460,0.007449,0.000195,0,0.007289,0.007608
24465,0.00745,0.000181,0,0.007303,0.007598
24470,0.007458,0.00016,0,0.007328,0.007588
24475,0.00747,0.000133,0,0.007362,0.007579
24480,0.007487,0.000103,0,0.007403,0.007571
24485,0.007505,0.00007,0,0.007448,0.007563
24490,0.007524,0.000039,0,0.007492,0.007556
24495,0.007541,0.00001,0,0.007533,0.007549
24500,0.007555,0.000014,0,0.007567,0.007544
24505,0.007565,0.000031,0,0.007591,0.00754
24510,0.00757,0.000041,0,0.007603,0.007536
24515,0.007569,0.000043,0,0.007605,0.007534
24520,0.007564,0.000039,0,0.007595,0.007532
24525,0.007554,0.000028,0,0.007577,0.00753
24530,0.007541,0.000014,0,0.007552,0.00753
24535,0.007526,0.000003,0,0.007524,0.007529
24540,0.007511,0.000021,0,0.007494,0.007529
24545,0.007496,0.00004,0,0.007464,0.007529
24550,0.007482,0.000057,0,0.007436,0.007528
24555,0.00747,0.000071,0,0.007412,0.007528
24560,0.007462,0.000081,0,0.007396,0.007527
24565,0.007458,0.000084,0,0.007389,0.007527
24570,0.007458,0.000082,0,0.007391,0.007525
24575,0.007461,0.000076,0,0.007398,0.007523
24580,0.007467,0.000066,0,0.007413,0.007521
24585,0.007476,0.000051,0,0.007434,0.007517
24590,0.007487,0.000031,0,0.007462,0.007513
24595,0.007501,0.000008,0,0.007495,0.007507
24600,0.007516,0.000018,0,0.00753,0.007501
24605,0.00753,0.000045,0,0.007567,0.007493
24610,0.007543,0.000072,0,0.007602,0.007484
24615,0.007554,0.000097,0,0.007634,0.007474
24620,0.007561,0.00012,0,0.007659,0.007463
24625,0.007564,0.000137,0,0.007676,0.007452
24630,0.007562,0.00015,0,0.007684,0.00744
24635,0.007554,0.000155,0,0.00768,0.007427
24640,0.00754,0.000154,0,0.007665,0.007414
24645,0.007519,0.000145,0,0.007638,0.007401
24650,0.007494,0.00013,0,0.007599,0.007388
24655,0.007463,0.000108,0,0.007551,0.007375
24660,0.007428,0.000081,0,0.007495,0.007362
24665,0.007391,0.000051,0,0.007432,0.007349
24670,0.007351,0.000018,0,0.007366,0.007337
24675,0.007312,0.000016,0,0.007299,0.007325
24680,0.007273,0.00005,0,0.007232,0.007314
24685,0.007237,0.000082,0,0.007169,0.007304
24690,0.007203,0.000112,0,0.007112,0.007295
24695,0.007174,0.000138,0,0.007061,0.007287
24700,0.00715,0.000159,0,0.00702,0.00728
24705,0.007131,0.000175,0,0.006988,0.007274
24710,0.007119,0.000185,0,0.006968,0.00727
24715,0.007113,0.000189,0,0.006958,0.007267
24720,0.007112,0.000187,0,0.006959,0.007265
24725,0.007117,0.00018,0,0.006971,0.007264
24730,0.007127,0.000167,0,0.006991,0.007264
24735,0.007142,0.00015,0,0.00702,0.007264
24740,0.007159,0.000129,0,0.007053,0.007265
24745,0.007179,0.000107,0,0.007091,0.007266
24750,0.007199,0.000085,0,0.007129,0.007268
24755,0.007218,0.000063,0,0.007167,0.00727
24760,0.007237,0.000044,0,0.007201,0.007272
24765,0.007252,0.000027,0,0.00723,0.007274
24770,0.007265,0.000014,0,0.007253,0.007276
24775,0.007273,0.000006,0,0.007268,0.007278
24780,0.007278,0.000002,0,0.007276,0.00728
24785,0.007279,0.000002,0,0.007277,0.007281
24790,0.007276,0.000007,0,0.00727,0.007281
24795,0.007269,0.000015,0,0.007257,0.007281
24800,0.007259,0.000026,0,0.007238,0.00728
24805,0.007247,0.000038,0,0.007216,0.007278
24810,0.007233,0.000052,0,0.007191,0.007276
24815,0.007219,0.000065,0,0.007165,0.007272
24820,0.007204,0.000079,0,0.00714,0.007268
24825,0.00719,0.00009,0,0.007116,0.007263
24830,0.007177,0.000099,0,0.007096,0.007257
24835,0.007166,0.000105,0,0.00708,0.007251
24840,0.007157,0.000107,0,0.00707,0.007244
24845,0.007152,0.000104,0,0.007067,0.007237
24850,0.00715,0.000097,0,0.007072,0.007229
24855,0.007153,0.000084,0,0.007084,0.007221
24860,0.007158,0.000066,0,0.007105,0.007212
24865,0.007168,0.000044,0,0.007132,0.007203
24870,0.00718,0.000017,0,0.007166,0.007194
24875,0.007195,0.000012,0,0.007205,0.007185
24880,0.007211,0.000044,0,0.007247,0.007175
24885,0.007228,0.000077,0,0.00729,0.007165
24890,0.007242,0.000107,0,0.007329,0.007155
24895,0.007253,0.000133,0,0.007362,0.007145
24900,0.007261,0.000155,0,0.007387,0.007135
24905,0.007264,0.000171,0,0.007404,0.007125
24910,0.007263,0.000181,0,0.007411,0.007115
24915,0.007255,0.000184,0,0.007406,0.007105
24920,0.007242,0.000181,0,0.00739,0.007095
24925,0.007224,0.00017,0,0.007363,0.007085
24930,0.007201,0.000153,0,0.007326,0.007076
24935,0.007174,0.000131,0,0.00728,0.007067
24940,0.007143,0.000104,0,0.007227,0.007058
24945,0.007109,0.000073,0,0.007169,0.007049
24950,0.007074,0.00004,0,0.007107,0.007041
24955,0.007038,0.000007,0,0.007043,0.007033
24960,0.007001,0.000029,0,0.006978,0.007025
24965,0.006966,0.000064,0,0.006913,0.007018
24970,0.006932,0.000098,0,0.006852,0.007012
24975,0.006899,0.00013,0,0.006793,0.007005
24980,0.006869,0.00016,0,0.006739,0.007
24985,0.006843,0.000186,0,0.006691,0.006995
24990,0.00699,0,0,0,0.00699
24995,0.006986,0,0,0,0.006986
25000,0.006983,0,0,0,0.006983
